Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
3.425505,Right,Wrist,0.1610149,-0.28541,0.2262574,0.2643602,0.3915377,-0.8546398,0.2154135
3.425505,Right,Right_IndexProximal,0.1325344,-0.2083637,0.2873219,0.4967401,-0.1807599,0.8087685,-0.2578155
3.425505,Right,Right_IndexIntermediate,0.123233,-0.1769632,0.3088057,-0.4851248,0.1266233,-0.8265422,0.2558292
3.425505,Right,Right_IndexDistal,0.1157019,-0.1559551,0.3202883,0.4706015,-0.06557789,0.8377552,-0.2690731
3.425505,Right,Right_IndexDistalEnd,0.1061265,-0.1351208,0.3292251,0.4706015,-0.06557789,0.8377552,-0.2690731
3.425505,Right,Right_MiddleProximal,0.1179878,-0.2256162,0.2921326,0.3366356,-0.06473447,0.8572553,-0.3841863
3.425505,Right,Right_MiddleIntermediate,0.0907205,-0.1947438,0.3085197,-0.3281142,0.04954049,-0.8614954,0.3843338
3.425505,Right,Right_MiddleDistal,0.07280583,-0.1748383,0.3181239,0.289621,0.04042285,0.8809386,-0.3720656
3.425505,Right,Right_MiddleDistalEnd,0.05695581,-0.1580327,0.321493,0.289621,0.04042285,0.8809386,-0.3720656
3.425505,Right,Right_PinkyProximal,0.09161058,-0.2552225,0.2737231,-0.02972709,0.2517564,0.9315917,-0.260523
3.425505,Right,Right_PinkyIntermediate,0.07668564,-0.2318257,0.2583514,0.3429198,-0.724085,-0.5716116,-0.1771069
3.425505,Right,Right_PinkyDistal,0.09134885,-0.2341605,0.2435359,-0.3869015,0.7755249,0.1344784,0.4803998
3.425505,Right,Right_PinkyDistalEnd,0.1048548,-0.2464655,0.2465566,-0.3869015,0.7755249,0.1344784,0.4803998
3.425505,Right,Right_RingProximal,0.1040993,-0.2406105,0.2855333,0.08892655,0.2237989,0.9127106,-0.3300994
3.425505,Right,Right_RingIntermediate,0.07823035,-0.2131498,0.2714466,0.2772639,-0.7742566,-0.5561734,-0.1196774
3.425505,Right,Right_RingDistal,0.09366592,-0.2193952,0.2496339,-0.3988046,0.8236977,0.04432127,0.4006403
3.425505,Right,Right_RingDistalEnd,0.1081796,-0.2336041,0.2548003,-0.3988046,0.8236977,0.04432127,0.4006403
3.425505,Right,Right_ThumbProximal,0.1682685,-0.2404408,0.2392396,0.9170042,-0.2360816,0.3207881,-0.02153452
3.425505,Right,Right_ThumbIntermediate,0.1794532,-0.210405,0.2492436,-0.8897786,0.1843289,-0.3509322,0.2261935
3.425505,Right,Right_ThumbDistal,0.1890534,-0.1803362,0.264128,0.889018,-0.2947747,0.3192939,-0.1442441
3.425505,Right,Right_ThumbDistalEnd,0.2017803,-0.1572233,0.2772277,0.889018,-0.2947746,0.319294,-0.144244
