Participant,Hand,Expected Gesture,Predicted Gesture,Confidence,File,Correct
Mykola,Right,How-Are-You,How-Are-You,0.9999948740005493,Mykola-How-Are-You_Right_2025-04-04_13-56-43.csv,True
Mykola,Right,How-Are-You,How-Are-You,0.9999929666519165,Mykola-How-Are-You_Right_2025-04-04_13-56-44.csv,True
Mykola,Right,How-Are-You,How-Are-You,0.9999986886978149,Mykola-How-Are-You_Right_2025-04-04_13-56-45.csv,True
Mykola,Right,How-Are-You,How-Are-You,0.9999970197677612,Mykola-How-Are-You_Right_2025-04-04_13-56-46.csv,True
Mykola,Right,How-Are-You,How-Are-You,0.9999979734420776,Mykola-How-Are-You_Right_2025-04-04_13-56-47.csv,True
Mykola,Left,No,No,0.999997615814209,Mykola-No_Left_2025-04-04_13-56-10.csv,True
Mykola,Left,No,No,0.9999959468841553,Mykola-No_Left_2025-04-04_13-56-11.csv,True
Mykola,Left,No,No,0.9999922513961792,Mykola-No_Left_2025-04-04_13-56-12.csv,True
Mykola,Left,No,No,0.9999910593032837,Mykola-No_Left_2025-04-04_13-56-13.csv,True
Mykola,Left,No,No,0.9999905824661255,Mykola-No_Left_2025-04-04_13-56-14.csv,True
Mykola,Left,No,No,0.9999867677688599,Mykola-No_Left_2025-04-04_13-56-15.csv,True
Mykola,Left,No,No,0.999894380569458,Mykola-No_Left_2025-04-04_13-56-16.csv,True
Mykola,Left,No,No,0.9999568462371826,Mykola-No_Left_2025-04-04_13-56-17.csv,True
Mykola,Right,No,Stop-Talking,0.9994007349014282,Mykola-No_Right_2025-04-04_13-55-58.csv,False
Mykola,Right,No,Stop-Talking,0.9907049536705017,Mykola-No_Right_2025-04-04_13-55-59.csv,False
Mykola,Right,No,Stop-Talking,0.9969335794448853,Mykola-No_Right_2025-04-04_13-56-00.csv,False
Mykola,Right,No,Stop-Talking,0.9672499895095825,Mykola-No_Right_2025-04-04_13-56-01.csv,False
Mykola,Right,No,No,0.976151168346405,Mykola-No_Right_2025-04-04_13-56-02.csv,True
Mykola,Right,No,No,0.880375325679779,Mykola-No_Right_2025-04-04_13-56-03.csv,True
Mykola,Right,No,Stop-Talking,0.9999912977218628,Mykola-No_Right_2025-04-04_13-56-04.csv,False
Mykola,Right,No,Unknown Gesture,0.5425154566764832,Mykola-No_Right_2025-04-04_13-56-05.csv,False
Mykola,Left,Repeat-That,Unknown Gesture,0.5155957341194153,Mykola-Repeat-That_Left_2025-04-04_14-00-04.csv,False
Mykola,Left,Repeat-That,Unknown Gesture,0.5938035249710083,Mykola-Repeat-That_Left_2025-04-04_14-00-05.csv,False
Mykola,Left,Repeat-That,Unknown Gesture,0.5096725821495056,Mykola-Repeat-That_Left_2025-04-04_14-00-06.csv,False
Mykola,Left,Repeat-That,Hello,0.8888260722160339,Mykola-Repeat-That_Left_2025-04-04_14-00-07.csv,False
Mykola,Left,Repeat-That,Hello,0.951090395450592,Mykola-Repeat-That_Left_2025-04-04_14-00-08.csv,False
Mykola,Left,Repeat-That,Hello,0.983816385269165,Mykola-Repeat-That_Left_2025-04-04_14-00-09.csv,False
Mykola,Left,Repeat-That,Hello,0.7125742435455322,Mykola-Repeat-That_Left_2025-04-04_14-00-10.csv,False
Mykola,Left,Repeat-That,Repeat-That,0.9441436529159546,Mykola-Repeat-That_Left_2025-04-04_14-00-15.csv,True
Mykola,Left,Repeat-That,Repeat-That,0.9443987607955933,Mykola-Repeat-That_Left_2025-04-04_14-00-16.csv,True
Mykola,Left,Repeat-That,Repeat-That,0.9768908619880676,Mykola-Repeat-That_Left_2025-04-04_14-00-17.csv,True
Mykola,Left,Repeat-That,Repeat-That,0.9693862199783325,Mykola-Repeat-That_Left_2025-04-04_14-00-18.csv,True
Mykola,Right,Repeat-That,Repeat-That,0.9188026189804077,Mykola-Repeat-That_Right_2025-04-04_13-59-52.csv,True
Mykola,Right,Repeat-That,Repeat-That,0.9525460004806519,Mykola-Repeat-That_Right_2025-04-04_13-59-53.csv,True
Mykola,Right,Repeat-That,Unknown Gesture,0.663770854473114,Mykola-Repeat-That_Right_2025-04-04_13-59-54.csv,False
Mykola,Right,Repeat-That,Unknown Gesture,0.6546819806098938,Mykola-Repeat-That_Right_2025-04-04_13-59-55.csv,False
Mykola,Right,Repeat-That,Repeat-That,0.7738982439041138,Mykola-Repeat-That_Right_2025-04-04_13-59-56.csv,True
Mykola,Right,Repeat-That,Unknown Gesture,0.6115894913673401,Mykola-Repeat-That_Right_2025-04-04_13-59-57.csv,False
Mykola,Right,Repeat-That,Goodbye,0.7051664590835571,Mykola-Repeat-That_Right_2025-04-04_13-59-58.csv,False
Mykola,Right,Repeat-That,Repeat-That,0.7199582457542419,Mykola-Repeat-That_Right_2025-04-04_13-59-59.csv,True
Mykola,Right,Repeat-That,Goodbye,0.9861955642700195,Mykola-Repeat-That_Right_2025-04-04_14-00-00.csv,False
Mykola,Left,Start-Talking,Unknown Gesture,0.5793297290802002,Mykola-Start-Talking_Left_2025-04-04_13-53-36.csv,False
Mykola,Left,Start-Talking,Start-Talking,0.9844092726707458,Mykola-Start-Talking_Left_2025-04-04_13-53-37.csv,True
Mykola,Left,Start-Talking,Start-Talking,0.9871930480003357,Mykola-Start-Talking_Left_2025-04-04_13-53-38.csv,True
Mykola,Left,Start-Talking,Unknown Gesture,0.4755287170410156,Mykola-Start-Talking_Left_2025-04-04_13-53-39.csv,False
Mykola,Left,Start-Talking,Thank-You,0.9082289934158325,Mykola-Start-Talking_Left_2025-04-04_13-53-40.csv,False
Mykola,Left,Start-Talking,Thank-You,0.91366046667099,Mykola-Start-Talking_Left_2025-04-04_13-53-41.csv,False
Mykola,Left,Start-Talking,Thank-You,0.8267802000045776,Mykola-Start-Talking_Left_2025-04-04_13-53-42.csv,False
Mykola,Right,Start-Talking,Start-Talking,0.995278000831604,Mykola-Start-Talking_Right_2025-04-04_13-53-12.csv,True
Mykola,Right,Start-Talking,Start-Talking,0.992952287197113,Mykola-Start-Talking_Right_2025-04-04_13-53-13.csv,True
Mykola,Right,Start-Talking,Start-Talking,0.9906649589538574,Mykola-Start-Talking_Right_2025-04-04_13-53-14.csv,True
Mykola,Right,Start-Talking,Start-Talking,0.9999822378158569,Mykola-Start-Talking_Right_2025-04-04_13-53-15.csv,True
Mykola,Right,Start-Talking,Start-Talking,0.9998447895050049,Mykola-Start-Talking_Right_2025-04-04_13-53-16.csv,True
Mykola,Right,Start-Talking,Start-Talking,0.999966025352478,Mykola-Start-Talking_Right_2025-04-04_13-53-21.csv,True
Mykola,Right,Start-Talking,Start-Talking,0.9999624490737915,Mykola-Start-Talking_Right_2025-04-04_13-53-22.csv,True
Mykola,Right,Start-Talking,Start-Talking,0.9999606609344482,Mykola-Start-Talking_Right_2025-04-04_13-53-24.csv,True
Mykola,Right,Start-Talking,Start-Talking,0.9999654293060303,Mykola-Start-Talking_Right_2025-04-04_13-53-26.csv,True
Mykola,Right,Start-Talking,Start-Talking,0.9999382495880127,Mykola-Start-Talking_Right_2025-04-04_13-53-28.csv,True
Mykola,Left,Stop-Talking,Unknown Gesture,0.6935451030731201,Mykola-Stop-Talking_Left_2025-04-04_13-54-36.csv,False
Mykola,Left,Stop-Talking,Unknown Gesture,0.5040620565414429,Mykola-Stop-Talking_Left_2025-04-04_13-54-37.csv,False
Mykola,Left,Stop-Talking,No,0.8418330550193787,Mykola-Stop-Talking_Left_2025-04-04_13-54-38.csv,False
Mykola,Left,Stop-Talking,Unknown Gesture,0.6673554182052612,Mykola-Stop-Talking_Left_2025-04-04_13-54-39.csv,False
Mykola,Left,Stop-Talking,Unknown Gesture,0.6684333682060242,Mykola-Stop-Talking_Left_2025-04-04_13-54-40.csv,False
Mykola,Left,Stop-Talking,Unknown Gesture,0.5449482798576355,Mykola-Stop-Talking_Left_2025-04-04_13-54-41.csv,False
Mykola,Left,Stop-Talking,How-Are-You,0.8305880427360535,Mykola-Stop-Talking_Left_2025-04-04_13-54-42.csv,False
Mykola,Left,Stop-Talking,How-Are-You,0.9517316818237305,Mykola-Stop-Talking_Left_2025-04-04_13-54-43.csv,False
Mykola,Right,Stop-Talking,Stop-Talking,0.9999997615814209,Mykola-Stop-Talking_Right_2025-04-04_13-54-15.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,0.9999997615814209,Mykola-Stop-Talking_Right_2025-04-04_13-54-16.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,0.9999983310699463,Mykola-Stop-Talking_Right_2025-04-04_13-54-17.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,0.9999997615814209,Mykola-Stop-Talking_Right_2025-04-04_13-54-18.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,0.9999991655349731,Mykola-Stop-Talking_Right_2025-04-04_13-54-19.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,0.9999152421951294,Mykola-Stop-Talking_Right_2025-04-04_13-54-20.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,0.9999997615814209,Mykola-Stop-Talking_Right_2025-04-04_13-54-21.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,1.0,Mykola-Stop-Talking_Right_2025-04-04_13-54-22.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,0.9999998807907104,Mykola-Stop-Talking_Right_2025-04-04_13-54-23.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,0.9999924898147583,Mykola-Stop-Talking_Right_2025-04-04_13-54-24.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,0.9999903440475464,Mykola-Stop-Talking_Right_2025-04-04_13-54-25.csv,True
Mykola,Right,Stop-Talking,Stop-Talking,1.0,Mykola-Stop-Talking_Right_2025-04-04_13-54-27.csv,True
Mykola,Left,Tell-Me-More,Tell-Me-More,0.9999188184738159,Mykola-Tell-Me-More_Left_2025-04-04_13-59-18.csv,True
Mykola,Left,Tell-Me-More,Tell-Me-More,0.9999440908432007,Mykola-Tell-Me-More_Left_2025-04-04_13-59-19.csv,True
Mykola,Left,Tell-Me-More,Tell-Me-More,0.9999532699584961,Mykola-Tell-Me-More_Left_2025-04-04_13-59-20.csv,True
Mykola,Left,Tell-Me-More,Tell-Me-More,0.999925971031189,Mykola-Tell-Me-More_Left_2025-04-04_13-59-21.csv,True
Mykola,Left,Tell-Me-More,Tell-Me-More,0.9999386072158813,Mykola-Tell-Me-More_Left_2025-04-04_13-59-22.csv,True
Mykola,Left,Tell-Me-More,Tell-Me-More,0.9999569654464722,Mykola-Tell-Me-More_Left_2025-04-04_13-59-23.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9997926354408264,Mykola-Tell-Me-More_Right_2025-04-04_13-58-58.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9997866749763489,Mykola-Tell-Me-More_Right_2025-04-04_13-58-59.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9997448325157166,Mykola-Tell-Me-More_Right_2025-04-04_13-59-00.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9996039271354675,Mykola-Tell-Me-More_Right_2025-04-04_13-59-01.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9999281167984009,Mykola-Tell-Me-More_Right_2025-04-04_13-59-02.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9999595880508423,Mykola-Tell-Me-More_Right_2025-04-04_13-59-03.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9999853372573853,Mykola-Tell-Me-More_Right_2025-04-04_13-59-04.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.999462902545929,Mykola-Tell-Me-More_Right_2025-04-04_13-59-09.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9960078001022339,Mykola-Tell-Me-More_Right_2025-04-04_13-59-10.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9993911981582642,Mykola-Tell-Me-More_Right_2025-04-04_13-59-11.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9994901418685913,Mykola-Tell-Me-More_Right_2025-04-04_13-59-12.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9998001456260681,Mykola-Tell-Me-More_Right_2025-04-04_13-59-13.csv,True
Mykola,Right,Tell-Me-More,Tell-Me-More,0.9997256398200989,Mykola-Tell-Me-More_Right_2025-04-04_13-59-15.csv,True
Mykola,Left,Thank-You,Thank-You,0.9999200105667114,Mykola-Thank-You_Left_2025-04-04_13-57-38.csv,True
Mykola,Left,Thank-You,Thank-You,0.9999972581863403,Mykola-Thank-You_Left_2025-04-04_13-57-39.csv,True
Mykola,Left,Thank-You,Thank-You,0.9999974966049194,Mykola-Thank-You_Left_2025-04-04_13-57-40.csv,True
Mykola,Left,Thank-You,Thank-You,0.99992835521698,Mykola-Thank-You_Left_2025-04-04_13-57-41.csv,True
Mykola,Left,Thank-You,Thank-You,0.9998682737350464,Mykola-Thank-You_Left_2025-04-04_13-57-42.csv,True
Mykola,Left,Thank-You,Thank-You,0.9998670816421509,Mykola-Thank-You_Left_2025-04-04_13-57-43.csv,True
Mykola,Left,Thank-You,Thank-You,0.9995803236961365,Mykola-Thank-You_Left_2025-04-04_13-57-44.csv,True
Mykola,Right,Thank-You,Thank-You,0.9999960660934448,Mykola-Thank-You_Right_2025-04-04_13-57-29.csv,True
Mykola,Right,Thank-You,Thank-You,0.9999973773956299,Mykola-Thank-You_Right_2025-04-04_13-57-30.csv,True
Mykola,Right,Thank-You,Thank-You,0.9999988079071045,Mykola-Thank-You_Right_2025-04-04_13-57-31.csv,True
Mykola,Right,Thank-You,Thank-You,0.9999967813491821,Mykola-Thank-You_Right_2025-04-04_13-57-32.csv,True
Mykola,Right,Thank-You,Thank-You,0.9999998807907104,Mykola-Thank-You_Right_2025-04-04_13-57-33.csv,True
Mykola,Right,Thank-You,Thank-You,0.9999995231628418,Mykola-Thank-You_Right_2025-04-04_13-57-34.csv,True
Mykola,Right,Thank-You,Thank-You,0.9999996423721313,Mykola-Thank-You_Right_2025-04-04_13-57-35.csv,True
Mykola,Left,Unknown Gesture,Hello,0.7485328912734985,Unknown_Left_1.csv,False
Mykola,Left,Unknown Gesture,Hello,0.9946509003639221,Unknown_Left_10.csv,False
Mykola,Left,Unknown Gesture,Unknown Gesture,0.5574391484260559,Unknown_Left_2.csv,True
Mykola,Left,Unknown Gesture,Stop-Talking,0.7595430016517639,Unknown_Left_3.csv,False
Mykola,Left,Unknown Gesture,Start-Talking,0.9900839328765869,Unknown_Left_4.csv,False
Mykola,Left,Unknown Gesture,Stop-Talking,0.85768723487854,Unknown_Left_5.csv,False
Mykola,Left,Unknown Gesture,Start-Talking,0.8944625854492188,Unknown_Left_6.csv,False
Mykola,Left,Unknown Gesture,Start-Talking,0.9654130339622498,Unknown_Left_7.csv,False
Mykola,Left,Unknown Gesture,Unknown Gesture,0.4685550332069397,Unknown_Left_8.csv,True
Mykola,Left,Unknown Gesture,Start-Talking,0.9543179273605347,Unknown_Left_9.csv,False
Mykola,Right,Unknown Gesture,Hello,0.9999990463256836,Unknown_Right_1.csv,False
Mykola,Right,Unknown Gesture,Hello,0.9999980926513672,Unknown_Right_10.csv,False
Mykola,Right,Unknown Gesture,Hello,0.9999783039093018,Unknown_Right_2.csv,False
Mykola,Right,Unknown Gesture,Unknown Gesture,0.48533540964126587,Unknown_Right_3.csv,True
Mykola,Right,Unknown Gesture,Hello,0.756949782371521,Unknown_Right_4.csv,False
Mykola,Right,Unknown Gesture,Hello,1.0,Unknown_Right_5.csv,False
Mykola,Right,Unknown Gesture,Hello,1.0,Unknown_Right_6.csv,False
Mykola,Right,Unknown Gesture,Hello,0.9999997615814209,Unknown_Right_7.csv,False
Mykola,Right,Unknown Gesture,Hello,0.9999998807907104,Unknown_Right_8.csv,False
Mykola,Right,Unknown Gesture,Hello,0.9999997615814209,Unknown_Right_9.csv,False
Mykola,Left,Yes,How-Are-You,0.8575076460838318,Mykola-Yes_Left_2025-04-04_13-55-26.csv,False
Mykola,Left,Yes,How-Are-You,0.8981685042381287,Mykola-Yes_Left_2025-04-04_13-55-27.csv,False
Mykola,Left,Yes,How-Are-You,0.7987291812896729,Mykola-Yes_Left_2025-04-04_13-55-28.csv,False
Mykola,Left,Yes,Thank-You,0.7397089004516602,Mykola-Yes_Left_2025-04-04_13-55-29.csv,False
Mykola,Left,Yes,How-Are-You,0.9619885087013245,Mykola-Yes_Left_2025-04-04_13-55-30.csv,False
Mykola,Left,Yes,How-Are-You,0.9900847673416138,Mykola-Yes_Left_2025-04-04_13-55-31.csv,False
Mykola,Left,Yes,How-Are-You,0.9914804697036743,Mykola-Yes_Left_2025-04-04_13-55-32.csv,False
Mykola,Left,Yes,How-Are-You,0.9941107630729675,Mykola-Yes_Left_2025-04-04_13-55-33.csv,False
Mykola,Right,Yes,Yes,0.9905055165290833,Mykola-Yes_Right_2025-04-04_13-55-16.csv,True
Mykola,Right,Yes,Yes,0.9889215230941772,Mykola-Yes_Right_2025-04-04_13-55-17.csv,True
Mykola,Right,Yes,Yes,0.9882277846336365,Mykola-Yes_Right_2025-04-04_13-55-18.csv,True
Mykola,Right,Yes,Start-Talking,0.9053444862365723,Mykola-Yes_Right_2025-04-04_13-55-19.csv,False
Mykola,Right,Yes,Start-Talking,0.9538953304290771,Mykola-Yes_Right_2025-04-04_13-55-20.csv,False
Mykola,Right,Yes,Start-Talking,0.999708354473114,Mykola-Yes_Right_2025-04-04_13-55-21.csv,False
Mykola,Right,Yes,Start-Talking,0.9997456669807434,Mykola-Yes_Right_2025-04-04_13-55-22.csv,False
Pouya,Left,Goodbye,Unknown Gesture,0.6339696645736694,Pouya-Goodbye_Left_2025-04-04_13-45-55.csv,False
Pouya,Left,Goodbye,Hello,0.7150703072547913,Pouya-Goodbye_Left_2025-04-04_13-45-56.csv,False
Pouya,Left,Goodbye,Hello,0.7453928589820862,Pouya-Goodbye_Left_2025-04-04_13-45-57.csv,False
Pouya,Left,Goodbye,Hello,0.7599790692329407,Pouya-Goodbye_Left_2025-04-04_13-45-58.csv,False
Pouya,Left,Goodbye,Hello,0.7008385062217712,Pouya-Goodbye_Left_2025-04-04_13-45-59.csv,False
Pouya,Right,Goodbye,Goodbye,0.9710698127746582,Pouya-Goodbye_Right_2025-04-04_13-45-46.csv,True
Pouya,Right,Goodbye,Goodbye,0.9735374450683594,Pouya-Goodbye_Right_2025-04-04_13-45-47.csv,True
Pouya,Right,Goodbye,Goodbye,0.981023907661438,Pouya-Goodbye_Right_2025-04-04_13-45-48.csv,True
Pouya,Right,Goodbye,Goodbye,0.9792194962501526,Pouya-Goodbye_Right_2025-04-04_13-45-49.csv,True
Pouya,Left,Hello,Hello,0.999996542930603,Pouya-Hello_Left_2025-04-04_13-40-47.csv,True
Pouya,Left,Hello,Hello,0.9999957084655762,Pouya-Hello_Left_2025-04-04_13-40-48.csv,True
Pouya,Left,Hello,Hello,0.9999951124191284,Pouya-Hello_Left_2025-04-04_13-40-49.csv,True
Pouya,Left,Hello,Hello,0.9999934434890747,Pouya-Hello_Left_2025-04-04_13-40-50.csv,True
Pouya,Left,Hello,Hello,0.9999916553497314,Pouya-Hello_Left_2025-04-04_13-40-51.csv,True
Pouya,Right,Hello,Hello,0.9997164607048035,Pouya-Hello_Right_2025-04-04_13-40-40.csv,True
Pouya,Right,Hello,Hello,0.9995094537734985,Pouya-Hello_Right_2025-04-04_13-40-41.csv,True
Pouya,Right,Hello,Hello,0.9993680119514465,Pouya-Hello_Right_2025-04-04_13-40-42.csv,True
Pouya,Left,How-Are-You,How-Are-You,0.9817163348197937,Pouya-How-Are-You_Left_2025-04-04_13-44-36.csv,True
Pouya,Left,How-Are-You,How-Are-You,0.963053822517395,Pouya-How-Are-You_Left_2025-04-04_13-44-37.csv,True
Pouya,Left,How-Are-You,How-Are-You,0.9381767511367798,Pouya-How-Are-You_Left_2025-04-04_13-44-38.csv,True
Pouya,Left,How-Are-You,How-Are-You,0.9476114511489868,Pouya-How-Are-You_Left_2025-04-04_13-44-39.csv,True
Pouya,Right,How-Are-You,How-Are-You,0.9999957084655762,Pouya-How-Are-You_Right_2025-04-04_13-44-27.csv,True
Pouya,Right,How-Are-You,How-Are-You,0.999994158744812,Pouya-How-Are-You_Right_2025-04-04_13-44-28.csv,True
Pouya,Right,How-Are-You,How-Are-You,0.9999934434890747,Pouya-How-Are-You_Right_2025-04-04_13-44-29.csv,True
Pouya,Right,How-Are-You,How-Are-You,0.999993085861206,Pouya-How-Are-You_Right_2025-04-04_13-44-30.csv,True
Pouya,Right,How-Are-You,How-Are-You,0.9999924898147583,Pouya-How-Are-You_Right_2025-04-04_13-44-32.csv,True
Pouya,Left,No,Stop-Talking,0.917166531085968,Pouya-No_Left_2025-04-04_13-43-54.csv,False
Pouya,Left,No,Stop-Talking,0.8639038801193237,Pouya-No_Left_2025-04-04_13-43-55.csv,False
Pouya,Left,No,Stop-Talking,0.8795246481895447,Pouya-No_Left_2025-04-04_13-43-56.csv,False
Pouya,Left,No,Stop-Talking,0.8960110545158386,Pouya-No_Left_2025-04-04_13-43-57.csv,False
Pouya,Left,No,Stop-Talking,0.9467735886573792,Pouya-No_Left_2025-04-04_13-43-58.csv,False
Pouya,Right,No,Stop-Talking,0.7304301857948303,Pouya-No_Right_2025-04-04_13-43-48.csv,False
Pouya,Right,No,Unknown Gesture,0.5589075088500977,Pouya-No_Right_2025-04-04_13-43-49.csv,False
Pouya,Right,No,Unknown Gesture,0.5037558078765869,Pouya-No_Right_2025-04-04_13-43-50.csv,False
Pouya,Left,Repeat-That,Repeat-That,0.9990108013153076,Pouya-Repeat-That_Left_2025-04-04_13-47-16.csv,True
Pouya,Left,Repeat-That,Repeat-That,0.9992135763168335,Pouya-Repeat-That_Left_2025-04-04_13-47-17.csv,True
Pouya,Left,Repeat-That,Repeat-That,0.9994001388549805,Pouya-Repeat-That_Left_2025-04-04_13-47-18.csv,True
Pouya,Left,Repeat-That,Repeat-That,0.9993510842323303,Pouya-Repeat-That_Left_2025-04-04_13-47-19.csv,True
Pouya,Left,Repeat-That,Repeat-That,0.999202311038971,Pouya-Repeat-That_Left_2025-04-04_13-47-20.csv,True
Pouya,Left,Repeat-That,Repeat-That,0.9992040991783142,Pouya-Repeat-That_Left_2025-04-04_13-47-21.csv,True
Pouya,Left,Repeat-That,Repeat-That,0.9990655779838562,Pouya-Repeat-That_Left_2025-04-04_13-47-22.csv,True
Pouya,Right,Repeat-That,Repeat-That,0.9996627569198608,Pouya-Repeat-That_Right_2025-04-04_13-47-08.csv,True
Pouya,Right,Repeat-That,Repeat-That,0.9997187256813049,Pouya-Repeat-That_Right_2025-04-04_13-47-09.csv,True
Pouya,Right,Repeat-That,Repeat-That,0.9997230172157288,Pouya-Repeat-That_Right_2025-04-04_13-47-10.csv,True
Pouya,Right,Repeat-That,Repeat-That,0.9997125267982483,Pouya-Repeat-That_Right_2025-04-04_13-47-11.csv,True
Pouya,Right,Repeat-That,Repeat-That,0.9996281862258911,Pouya-Repeat-That_Right_2025-04-04_13-47-12.csv,True
Pouya,Left,Start-Talking,Unknown Gesture,0.4081369936466217,Pouya-Start-Talking_Left_2025-04-04_13-41-59.csv,False
Pouya,Left,Start-Talking,Unknown Gesture,0.47058290243148804,Pouya-Start-Talking_Left_2025-04-04_13-42-00.csv,False
Pouya,Left,Start-Talking,Unknown Gesture,0.547875702381134,Pouya-Start-Talking_Left_2025-04-04_13-42-01.csv,False
Pouya,Left,Start-Talking,Unknown Gesture,0.64329594373703,Pouya-Start-Talking_Left_2025-04-04_13-42-02.csv,False
Pouya,Right,Start-Talking,Yes,0.9323954582214355,Pouya-Start-Talking_Right_2025-04-04_13-41-53.csv,False
Pouya,Right,Start-Talking,Yes,0.9326878786087036,Pouya-Start-Talking_Right_2025-04-04_13-41-54.csv,False
Pouya,Right,Start-Talking,Yes,0.9022138714790344,Pouya-Start-Talking_Right_2025-04-04_13-41-55.csv,False
Pouya,Left,Stop-Talking,Stop-Talking,0.9998722076416016,Pouya-Stop-Talking_Left_2025-04-04_13-42-35.csv,True
Pouya,Left,Stop-Talking,Stop-Talking,0.9998708963394165,Pouya-Stop-Talking_Left_2025-04-04_13-42-37.csv,True
Pouya,Left,Stop-Talking,Stop-Talking,0.9998834133148193,Pouya-Stop-Talking_Left_2025-04-04_13-42-38.csv,True
Pouya,Left,Stop-Talking,Stop-Talking,0.9998729228973389,Pouya-Stop-Talking_Left_2025-04-04_13-42-39.csv,True
Pouya,Left,Stop-Talking,Stop-Talking,0.999875545501709,Pouya-Stop-Talking_Left_2025-04-04_13-42-40.csv,True
Pouya,Right,Stop-Talking,Stop-Talking,0.9999653100967407,Pouya-Stop-Talking_Right_2025-04-04_13-42-29.csv,True
Pouya,Right,Stop-Talking,Stop-Talking,0.9999685287475586,Pouya-Stop-Talking_Right_2025-04-04_13-42-30.csv,True
Pouya,Right,Stop-Talking,Stop-Talking,0.9999661445617676,Pouya-Stop-Talking_Right_2025-04-04_13-42-31.csv,True
Pouya,Left,Tell-Me-More,Tell-Me-More,0.707329273223877,Pouya-Tell-Me-More_Left_2025-04-04_13-46-37.csv,True
Pouya,Left,Tell-Me-More,Unknown Gesture,0.6875957250595093,Pouya-Tell-Me-More_Left_2025-04-04_13-46-38.csv,False
Pouya,Left,Tell-Me-More,Unknown Gesture,0.6783571243286133,Pouya-Tell-Me-More_Left_2025-04-04_13-46-39.csv,False
Pouya,Left,Tell-Me-More,Tell-Me-More,0.7125195860862732,Pouya-Tell-Me-More_Left_2025-04-04_13-46-40.csv,True
Pouya,Left,Tell-Me-More,Tell-Me-More,0.7313991785049438,Pouya-Tell-Me-More_Left_2025-04-04_13-46-41.csv,True
Pouya,Left,Tell-Me-More,Unknown Gesture,0.6845591068267822,Pouya-Tell-Me-More_Left_2025-04-04_13-46-42.csv,False
Pouya,Right,Tell-Me-More,Tell-Me-More,0.9758544564247131,Pouya-Tell-Me-More_Right_2025-04-04_13-46-30.csv,True
Pouya,Right,Tell-Me-More,Tell-Me-More,0.9725337028503418,Pouya-Tell-Me-More_Right_2025-04-04_13-46-31.csv,True
Pouya,Right,Tell-Me-More,Tell-Me-More,0.9705579280853271,Pouya-Tell-Me-More_Right_2025-04-04_13-46-32.csv,True
Pouya,Right,Tell-Me-More,Tell-Me-More,0.9754511713981628,Pouya-Tell-Me-More_Right_2025-04-04_13-46-33.csv,True
Pouya,Left,Thank-You,Thank-You,0.9659947752952576,Pouya-Thank-You_Left_2025-04-04_13-45-15.csv,True
Pouya,Left,Thank-You,Thank-You,0.9513689279556274,Pouya-Thank-You_Left_2025-04-04_13-45-16.csv,True
Pouya,Left,Thank-You,Thank-You,0.9372488856315613,Pouya-Thank-You_Left_2025-04-04_13-45-17.csv,True
Pouya,Left,Thank-You,Thank-You,0.9128881692886353,Pouya-Thank-You_Left_2025-04-04_13-45-18.csv,True
Pouya,Left,Thank-You,Thank-You,0.869908332824707,Pouya-Thank-You_Left_2025-04-04_13-45-19.csv,True
Pouya,Right,Thank-You,Thank-You,0.9903400540351868,Pouya-Thank-You_Right_2025-04-04_13-45-08.csv,True
Pouya,Right,Thank-You,Thank-You,0.9899662733078003,Pouya-Thank-You_Right_2025-04-04_13-45-09.csv,True
Pouya,Right,Thank-You,Thank-You,0.9865264296531677,Pouya-Thank-You_Right_2025-04-04_13-45-10.csv,True
Pouya,Right,Thank-You,Thank-You,0.985575795173645,Pouya-Thank-You_Right_2025-04-04_13-45-11.csv,True
Pouya,Left,Unknown Gesture,Hello,0.999188244342804,Unknown_Left_1.csv,False
Pouya,Left,Unknown Gesture,Unknown Gesture,0.6047906875610352,Unknown_Left_10.csv,True
Pouya,Left,Unknown Gesture,Hello,0.8096417784690857,Unknown_Left_2.csv,False
Pouya,Left,Unknown Gesture,Start-Talking,0.9919750094413757,Unknown_Left_3.csv,False
