Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
5.087189,Right,Wrist,0.2618827,-0.3287211,0.2293015,0.07252227,0.447349,-0.8451931,0.283317
5.087189,Right,Right_IndexProximal,0.2299739,-0.2585567,0.2994225,0.6019528,-0.04613983,0.7025367,-0.3767844
5.087189,Right,Right_IndexIntermediate,0.2110777,-0.2301743,0.3200954,-0.5876147,0.01674842,-0.7122115,0.383645
5.087189,Right,Right_IndexDistal,0.1976168,-0.2121586,0.332225,0.5581359,0.05238651,0.7225907,-0.4044785
5.087189,Right,Right_IndexDistalEnd,0.1817929,-0.1957364,0.3414736,0.5581359,0.05238651,0.7225907,-0.4044785
5.087189,Right,Right_MiddleProximal,0.2230547,-0.2793453,0.3078939,0.3426428,0.1000343,0.7746503,-0.5220215
5.087189,Right,Right_MiddleIntermediate,0.1834607,-0.259714,0.317045,-0.3368152,-0.1038776,-0.7746489,0.5250568
5.087189,Right,Right_MiddleDistal,0.1578725,-0.2473449,0.3226284,0.2691295,0.1984125,0.790773,-0.5127188
5.087189,Right,Right_MiddleDistalEnd,0.136449,-0.2381114,0.3217458,0.2691295,0.1984125,0.790773,-0.5127188
5.087189,Right,Right_PinkyProximal,0.2021346,-0.317053,0.2968763,-0.02205385,0.3735049,0.8617697,-0.3425799
5.087189,Right,Right_PinkyIntermediate,0.1835957,-0.3013473,0.2755971,0.3820084,-0.7335625,-0.5620269,-0.009068623
5.087189,Right,Right_PinkyDistal,0.1957811,-0.3029782,0.2581368,-0.4962498,0.7767904,0.1771658,0.3448853
5.087189,Right,Right_PinkyDistalEnd,0.2123214,-0.3112139,0.2593782,-0.4962498,0.7767904,0.1771658,0.3448853
5.087189,Right,Right_RingProximal,0.212758,-0.2984345,0.3051235,0.05559826,0.3278078,0.8260779,-0.4550237
5.087189,Right,Right_RingIntermediate,0.180442,-0.2832242,0.2849944,0.4125082,-0.7594061,-0.5030213,-0.01045201
5.087189,Right,Right_RingDistal,0.1982397,-0.2875156,0.2638908,-0.5604419,0.7406509,0.02697476,0.3696134
5.087189,Right,Right_RingDistalEnd,0.2160567,-0.2952773,0.2717358,-0.5604419,0.7406509,0.02697476,0.3696134
5.087189,Right,Right_ThumbProximal,0.2544944,-0.2807961,0.2408989,0.981834,-0.04807762,0.1525772,-0.1020345
5.087189,Right,Right_ThumbIntermediate,0.2551865,-0.248669,0.2525522,-0.939974,0.05046427,-0.1425778,0.3058996
5.087189,Right,Right_ThumbDistal,0.2570726,-0.217272,0.2690732,0.9611877,-0.1596054,0.1196528,-0.1906005
5.087189,Right,Right_ThumbDistalEnd,0.2647678,-0.1914549,0.2809911,0.9611877,-0.1596054,0.1196529,-0.1906005
